Date,Store,Item,Price_Value,Price_Text,Valid_From,Valid_Until,price_basis,unit_price,unit_type,ai_normalized_name,ai_category,ai_sub_category
,Walmart,Skittles candy sharing bag,2.48,2.48,2026-07-02T02:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,Skittles candy sharing bag,Snacks,General
,Walmart,UFC Kirin milk tea,2.98,2.98,2026-07-02T02:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,UFC Kirin milk tea,Beverages,General
,Walmart,Strawberries,4.84,4.84,2026-07-02T02:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,Strawberries,Other,General
,Walmart,Your Fresh Market™ grape tomatoes,4.44,4.44,2026-07-02T02:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,Your Fresh Market™ grape tomatoes,Produce,General
,Real Canadian Superstore,"BULL'S-EYE BBQ SAUCE, 425 ML DIANA SAUCE, 500 ML",2.97,2.97,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.99,$/L,"BULL'S-EYE BBQ SAUCE, 425 ML DIANA SAUCE, 500 ML",Pantry,General
,Real Canadian Superstore,"LYSOL DISINFECTING WIPES, 75/84' S, ALL-PURPOSE CLEANER TRIGGER 950 ML OR DISINFECTANT SPRAY, 350G",11.0,11.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,31.43,$/kg,"LYSOL DISINFECTING WIPES, 75/84' S, ALL-PURPOSE CLEANER TRIGGER 950 ML OR DISINFECTANT SPRAY, 350G",Household & Personal,General
,Real Canadian Superstore,"PURE J. L. KRAFT DRESSING & MARINADE, 355 ML",4.99,4.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,14.06,$/L,"PURE J. L. KRAFT DRESSING & MARINADE, 355 ML",Pantry,General
,Real Canadian Superstore,"PHILIPPINE MANGO CHUNKS, 600 G",6.99,6.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,11.65,$/kg,"PHILIPPINE MANGO CHUNKS, 600 G",Produce,General
,Real Canadian Superstore,"SPONGE TOWELS PAPER TOWEL, 6 = 12 ROLLS",11.87,11.87,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"SPONGE TOWELS PAPER TOWEL, 6 = 12 ROLLS",Household & Personal,General
,Real Canadian Superstore,"SEAQUEST® PACIFIC WHITE SHRIMP, 36-55/LB, 300 G",7.0,7.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,23.33,$/kg,"SEAQUEST® PACIFIC WHITE SHRIMP, 36-55/LB, 300 G",Seafood,General
,Real Canadian Superstore,THERMOS FOOD JARS OR WATER BOTTLES,12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,THERMOS FOOD JARS OR WATER BOTTLES,Beverages,General
,Real Canadian Superstore,"COTTONELLE FRESH CARE FLUSHABLE WET WIPES, 336'S",17.99,17.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,0.05,$/each,"COTTONELLE FRESH CARE FLUSHABLE WET WIPES, 336'S",Household & Personal,General
,Real Canadian Superstore,"NANAK GULAB JAMUN, 908 G",7.99,7.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.8,$/kg,"NANAK GULAB JAMUN, 908 G",Other,General
,Real Canadian Superstore,"NANAK DESI GHEE, 1.6 KG",22.0,22.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,13.75,$/kg,"NANAK DESI GHEE, 1.6 KG",Other,General
,Real Canadian Superstore,"ZIGGY'S® DELI MEAT, 175 G",3.75,3.75,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,21.43,$/kg,"ZIGGY'S® DELI MEAT, 175 G",Prepared Foods,General
,Real Canadian Superstore,LIFE BRAND® FIRST-AID,2.99,2.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,LIFE BRAND® FIRST-AID,Other,General
,Real Canadian Superstore,"ROYALE TIGER TOWEL, 3 = 6 ROLLS",6.99,6.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"ROYALE TIGER TOWEL, 3 = 6 ROLLS",Bakery,General
,Real Canadian Superstore,"PILLSBURY REFRIGERATED DOUGH, 318-496 G",3.5,3.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,7.06,$/kg,"PILLSBURY REFRIGERATED DOUGH, 318-496 G",Other,General
,Real Canadian Superstore,WHOLE CHICKEN OR HALAL SINGLE PACK,3.5,3.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,WHOLE CHICKEN OR HALAL SINGLE PACK,Poultry,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ GADGETS,2.0,2.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ GADGETS,Other,General
,Real Canadian Superstore,"DABUR FRUIT JUICE NECTAR, 1 L",3.5,3.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,3.5,$/L,"DABUR FRUIT JUICE NECTAR, 1 L",Beverages,General
,Real Canadian Superstore,"PC® OR BLUE MENU® LASAGNA OR MACARONI AND CHEESE, 1.13 KG",9.0,9.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,7.96,$/kg,"PC® OR BLUE MENU® LASAGNA OR MACARONI AND CHEESE, 1.13 KG",Dairy & Eggs,General
,Real Canadian Superstore,"PEPSI MINI CANS, 6X222 ML",3.49,3.49,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,2.62,$/L,"PEPSI MINI CANS, 6X222 ML",Other,General
,Real Canadian Superstore,"ZIPLOC STORAGE BAGS MEGA, 60-270' S",11.99,11.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"ZIPLOC STORAGE BAGS MEGA, 60-270' S",Other,General
,Real Canadian Superstore,"MANDARIN NOODLES, 454 G",3.0,3.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.61,$/kg,"MANDARIN NOODLES, 454 G",Pantry,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ KIDS B/O CAMPFIRE LANTERN,15.0,15.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ KIDS B/O CAMPFIRE LANTERN,Other,General
,Real Canadian Superstore,"BETTY CROCKER FROSTING 340/450 G, SNACK SIZE MIX 184/212 G OR SUPER MOIST CAKE MIX 375/404 G",2.0,2.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,4.44,$/kg,"BETTY CROCKER FROSTING 340/450 G, SNACK SIZE MIX 184/212 G OR SUPER MOIST CAKE MIX 375/404 G",Bakery,General
,Real Canadian Superstore,"PC® WORLD OF FLAVOUR PORK ROASTS, 730/900 G",13.0,13.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,14.44,$/kg,"PC® WORLD OF FLAVOUR PORK ROASTS, 730/900 G",Pork,General
,Real Canadian Superstore,"PC® DELI CHEESE BLOCKS, 500 G",13.0,13.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,26.0,$/kg,"PC® DELI CHEESE BLOCKS, 500 G",Dairy & Eggs,General
,Real Canadian Superstore,FRESH IN-STORE MADE BBQ CHICKEN OR PULLED PORK SLIDERS,30.0,30.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,FRESH IN-STORE MADE BBQ CHICKEN OR PULLED PORK SLIDERS,Pork,General
,Real Canadian Superstore,"FRESH IN-STORE PREPARED TACO KITS, 834-1000 G",14.0,14.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,14.0,$/kg,"FRESH IN-STORE PREPARED TACO KITS, 834-1000 G",Prepared Foods,General
,Real Canadian Superstore,"PC® STRWBERRY CHEESECAKE, 730 G",12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,16.44,$/kg,"PC® STRWBERRY CHEESECAKE, 730 G",Other,General
,Real Canadian Superstore,"PC® CERTIFIED ANGUS BEEF EXTRA LEAN GROUND SIRLOIN, 454 G",12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,26.43,$/kg,"PC® CERTIFIED ANGUS BEEF EXTRA LEAN GROUND SIRLOIN, 454 G",Beef,General
,Real Canadian Superstore,"NO NAME® CREAM CHEESE, 227/250 G",3.0,3.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,12.0,$/kg,"NO NAME® CREAM CHEESE, 227/250 G",Dairy & Eggs,General
,Real Canadian Superstore,BUNCHED SPINACH,2.49,2.49,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,BUNCHED SPINACH,Produce,General
,Real Canadian Superstore,"PC® WOOD FIRED PIZZA, 351-413 G",6.0,6.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,14.53,$/kg,"PC® WOOD FIRED PIZZA, 351-413 G",Frozen,General
,Real Canadian Superstore,PC® FLATWARE SETS,17.42,17.42,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,PC® FLATWARE SETS,Other,General
,Real Canadian Superstore,"BROOKE BOND RED LABEL BLACK TEA, 900 G",10.0,10.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,11.11,$/kg,"BROOKE BOND RED LABEL BLACK TEA, 900 G",Beverages,General
,Real Canadian Superstore,CHAYOTE SQUASH,1.5,1.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,CHAYOTE SQUASH,Produce,General
,Real Canadian Superstore,"STARBUCKS NESPRESSO VERTUO COFFEE CAPSULES, 68-100 G",12.99,12.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,129.9,$/kg,"STARBUCKS NESPRESSO VERTUO COFFEE CAPSULES, 68-100 G",Beverages,General
,Real Canadian Superstore,DELUXE GIFT BOUQUET,20.0,20.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,DELUXE GIFT BOUQUET,Other,General
,Real Canadian Superstore,"CEDAR VALLEY PITA CHIPS, 180 G",4.0,4.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,22.22,$/kg,"CEDAR VALLEY PITA CHIPS, 180 G",Bakery,General
,Real Canadian Superstore,"PAMPERS EASY UPS GIANT PACK TRAINING PANTS, 68-112' S",37.0,37.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"PAMPERS EASY UPS GIANT PACK TRAINING PANTS, 68-112' S",Household & Personal,General
,Real Canadian Superstore,"PC® BACON, 375 G",12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,32.0,$/kg,"PC® BACON, 375 G",Pork,General
,Real Canadian Superstore,"RIB COMBO MEAL, 500 G + CORNBREAD, ORIGINAL OR JALAPENO, 200/220 G + PEPSICO BEVERAGE, 1 L + SMALL REESER'S SALAD, 425-454 G",20.0,20.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,40.0,$/kg,"RIB COMBO MEAL, 500 G + CORNBREAD, ORIGINAL OR JALAPENO, 200/220 G + PEPSICO BEVERAGE, 1 L + SMALL REESER'S SALAD, 425-454 G",Produce,General
,Real Canadian Superstore,"AUSSIE SHAMPOO OR CONDITIONER, 778 ML",8.0,8.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,10.28,$/L,"AUSSIE SHAMPOO OR CONDITIONER, 778 ML",Household & Personal,General
,Real Canadian Superstore,"PC® SUKKARI AND SAFAWI DATE, 400 G",8.0,8.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,20.0,$/kg,"PC® SUKKARI AND SAFAWI DATE, 400 G",Other,General
,Real Canadian Superstore,PC® ALLERGY PILLOW,10.5,10.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,PC® ALLERGY PILLOW,Other,General
,Real Canadian Superstore,"CHRISTIE PEEK FREANS COOKIES, 275-350 G",2.99,2.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.54,$/kg,"CHRISTIE PEEK FREANS COOKIES, 275-350 G",Snacks,General
,Real Canadian Superstore,"HEFTY SANDWICH, 100' S OR FREEZER BAGS, 20' S",3.99,3.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"HEFTY SANDWICH, 100' S OR FREEZER BAGS, 20' S",Other,General
,Real Canadian Superstore,KIND BARS 5X40 G OR PROTEIN + BARS 4X62 G,7.99,7.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,39.95,$/kg,KIND BARS 5X40 G OR PROTEIN + BARS 4X62 G,Other,General
,Real Canadian Superstore,"PC® MAX PAPER TOWELS, 8=24 ROLLS",22.0,22.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"PC® MAX PAPER TOWELS, 8=24 ROLLS",Household & Personal,General
,Real Canadian Superstore,"NO NAME® ICE CREAM SANDWICHES OR BARS, 24/30'S",11.0,11.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,0.37,$/each,"NO NAME® ICE CREAM SANDWICHES OR BARS, 24/30'S",Frozen,General
,Real Canadian Superstore,"MAPLE LEAF SMOKED HAM, 600 G",10.0,10.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,16.67,$/kg,"MAPLE LEAF SMOKED HAM, 600 G",Pork,General
,Real Canadian Superstore,SHOUT COLOUR CATHCHER SHEETS 24' S OR ADVANCED STAIN REMOVER 246 ML,7.99,7.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,32.48,$/L,SHOUT COLOUR CATHCHER SHEETS 24' S OR ADVANCED STAIN REMOVER 246 ML,Other,General
,Real Canadian Superstore,"SURAJ OKRA, 1 KG",4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,4.5,$/kg,"SURAJ OKRA, 1 KG",Produce,General
,Real Canadian Superstore,"ENFAGROW NUTRITIONAL SUPPLEMENT MILK-BASED POWDER, 907 G",37.0,37.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,40.79,$/kg,"ENFAGROW NUTRITIONAL SUPPLEMENT MILK-BASED POWDER, 907 G",Dairy & Eggs,General
,Real Canadian Superstore,"HUGGIES LITTLE SWIMMERS SWIM DIAPERS, 17-20'S",11.0,11.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,0.55,$/each,"HUGGIES LITTLE SWIMMERS SWIM DIAPERS, 17-20'S",Household & Personal,General
,Real Canadian Superstore,"ENFAMIL A + POWDER REFILL, STAGE 1, 992 G",61.0,61.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,61.49,$/kg,"ENFAMIL A + POWDER REFILL, STAGE 1, 992 G",Other,General
,Real Canadian Superstore,"PC® ORGANICS OATY BAKES CEREAL BARS, 160 G",3.0,3.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,18.75,$/kg,"PC® ORGANICS OATY BAKES CEREAL BARS, 160 G",Pantry,General
,Real Canadian Superstore,PC® OAXACA 190 G OR COTIJA 290 G CHEESE,9.0,9.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,47.37,$/kg,PC® OAXACA 190 G OR COTIJA 290 G CHEESE,Dairy & Eggs,General
,Real Canadian Superstore,"PC® OR BLUE MENU® MAYONNAISE, 750/890 ML",5.5,5.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.18,$/L,"PC® OR BLUE MENU® MAYONNAISE, 750/890 ML",Pantry,General
,Real Canadian Superstore,"PC® OR BLUE MENU® FRUIT, SMOOTHIE OR SKYR BARS, 6/12' S",6.0,6.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"PC® OR BLUE MENU® FRUIT, SMOOTHIE OR SKYR BARS, 6/12' S",Other,General
,Real Canadian Superstore,LIFE AT HOME™ ICE CREAM CUP,1.5,1.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,LIFE AT HOME™ ICE CREAM CUP,Frozen,General
,Real Canadian Superstore,"PC® COLESLAW, 397 G",3.0,3.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,7.56,$/kg,"PC® COLESLAW, 397 G",Other,General
,Real Canadian Superstore,"FARMER'S MARKET™ YELLOW NECTARINES, 2 L OR PEACHES, 3 L",9.0,9.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,4.5,$/L,"FARMER'S MARKET™ YELLOW NECTARINES, 2 L OR PEACHES, 3 L",Produce,General
,Real Canadian Superstore,FRESH WILD SOCKEYE SALMON FILLETS,24.0,24.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,FRESH WILD SOCKEYE SALMON FILLETS,Seafood,General
,Real Canadian Superstore,BREAKFAST BEEF & PORK SAUSAGES,4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,BREAKFAST BEEF & PORK SAUSAGES,Beef,General
,Real Canadian Superstore,"ACE GOURMET BUNS, 296/340 G",4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,13.24,$/kg,"ACE GOURMET BUNS, 296/340 G",Bakery,General
,Real Canadian Superstore,"IN-STORE MADE CATERING PLATTERS, 1205-2348 G",20.0,20.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.52,$/kg,"IN-STORE MADE CATERING PLATTERS, 1205-2348 G",Other,General
,Real Canadian Superstore,"SKITTLES OR STARBURST CANDY, 130-191 G",2.75,2.75,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,14.4,$/kg,"SKITTLES OR STARBURST CANDY, 130-191 G",Snacks,General
,Real Canadian Superstore,"TOSTITOS TORTILLA CHIPS, 210-295 G",2.97,2.97,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,10.07,$/kg,"TOSTITOS TORTILLA CHIPS, 210-295 G",Snacks,General
,Real Canadian Superstore,BAND-AID BANDAGES OR POLYSPORIN OINTMENT,3.29,3.29,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,BAND-AID BANDAGES OR POLYSPORIN OINTMENT,Other,General
,Real Canadian Superstore,"SAPPORO ICHIBAN NOODLES OR TONKOTSU RAMEN, 100/104 G",0.85,0.85,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.17,$/kg,"SAPPORO ICHIBAN NOODLES OR TONKOTSU RAMEN, 100/104 G",Pantry,General
,Real Canadian Superstore,"QUAKER BAKING MIXES, 750/900 G OR OAT FLOUR, 700 G",6.0,6.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.67,$/kg,"QUAKER BAKING MIXES, 750/900 G OR OAT FLOUR, 700 G",Pantry,General
,Real Canadian Superstore,"ICEE BRAND FREEZABLE TREATS, 170 G/177 ML",4.0,4.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,23.53,$/kg,"ICEE BRAND FREEZABLE TREATS, 170 G/177 ML",Other,General
,Real Canadian Superstore,"STARBUCKS COFFEE ENHANCERS, 800/828 ML",6.96,6.96,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.41,$/L,"STARBUCKS COFFEE ENHANCERS, 800/828 ML",Beverages,General
,Real Canadian Superstore,"IMPERIAL MARGARINE, 1.2/1 KG",6.99,6.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.99,$/kg,"IMPERIAL MARGARINE, 1.2/1 KG",Dairy & Eggs,General
,Real Canadian Superstore,"LYSOL LAUNDRY DISINFECTANT, 1.2 L, MULTI-PURPOSE DISINFECTANT SPRAY, 539 G OR TOILET BOWL CLEANER, 2X710 ML",6.99,6.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,4.92,$/L,"LYSOL LAUNDRY DISINFECTANT, 1.2 L, MULTI-PURPOSE DISINFECTANT SPRAY, 539 G OR TOILET BOWL CLEANER, 2X710 ML",Household & Personal,General
,Real Canadian Superstore,"FLOW NATURAL ALKALINE WATER, 1 L",2.0,2.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,2.0,$/L,"FLOW NATURAL ALKALINE WATER, 1 L",Beverages,General
,Real Canadian Superstore,"ZIGGY'S® TWIN PACK PASTA, 600 G",5.0,5.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.33,$/kg,"ZIGGY'S® TWIN PACK PASTA, 600 G",Pantry,General
,Real Canadian Superstore,"NO NAME® WAFFLES OR, PANCAKES, 280/310 G",2.75,2.75,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.87,$/kg,"NO NAME® WAFFLES OR, PANCAKES, 280/310 G",Other,General
,Real Canadian Superstore,"PC® ORGANICS ANIMAL COOKIES, 250 G",4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,18.0,$/kg,"PC® ORGANICS ANIMAL COOKIES, 250 G",Snacks,General
,Real Canadian Superstore,"NO NAME® PIZZAS OR CHEESY GARLIC FINGERS, 295-411 G",3.5,3.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,8.52,$/kg,"NO NAME® PIZZAS OR CHEESY GARLIC FINGERS, 295-411 G",Produce,General
,Real Canadian Superstore,"NO NAME® ICE MILK, 1.65 L",4.0,4.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,2.42,$/L,"NO NAME® ICE MILK, 1.65 L",Dairy & Eggs,General
,Real Canadian Superstore,"HAPPY DAIRY PANEER, 300 G",4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,15.0,$/kg,"HAPPY DAIRY PANEER, 300 G",Other,General
,Real Canadian Superstore,"EVERYDAY ESSENTIALS™ LINT ROLLER, 60 LAYERS",3.0,3.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"EVERYDAY ESSENTIALS™ LINT ROLLER, 60 LAYERS",Other,General
,Real Canadian Superstore,"LIFE BRAND® EPSOM SALTS, 4 KG",8.0,8.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,2.0,$/kg,"LIFE BRAND® EPSOM SALTS, 4 KG",Other,General
,Real Canadian Superstore,"SHANA VEGETABLES, 300 G",1.99,1.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.63,$/kg,"SHANA VEGETABLES, 300 G",Produce,General
,Real Canadian Superstore,"SUFRA® HALAL WHOLE CHICKEN, UP TO 1.70 KG",16.0,16.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,9.41,$/kg,"SUFRA® HALAL WHOLE CHICKEN, UP TO 1.70 KG",Poultry,General
,Real Canadian Superstore,NATIVE BODY LOTIONS,17.0,17.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,NATIVE BODY LOTIONS,Other,General
,Real Canadian Superstore,"NATIVE BODY WASH, 532 ML",12.5,12.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,23.5,$/L,"NATIVE BODY WASH, 532 ML",Household & Personal,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ KIDS LOG CABINPLAY TENT,40.0,40.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ KIDS LOG CABINPLAY TENT,Other,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ KIDS CHARACTER BACKPACK COOLER - FOX,12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ KIDS CHARACTER BACKPACK COOLER - FOX,Other,General
,Real Canadian Superstore,ALL GRILL BRUSHES OR CLEANERS,2.5,2.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,ALL GRILL BRUSHES OR CLEANERS,Household & Personal,General
,Real Canadian Superstore,PC® PHONEMATE BOTTLES,12.0,12.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,PC® PHONEMATE BOTTLES,Other,General
,Real Canadian Superstore,"PC® HONEYCOMB SKILLETS, WOKS & SAUTE PAN",42.0,42.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"PC® HONEYCOMB SKILLETS, WOKS & SAUTE PAN",Other,General
,Real Canadian Superstore,PC® 12 PIECE DINNERWARE SETS,48.0,48.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,PC® 12 PIECE DINNERWARE SETS,Other,General
,Real Canadian Superstore,3M COMMAND HOOKS AND PICTURE STRIPS,2.0,2.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,3M COMMAND HOOKS AND PICTURE STRIPS,Other,General
,Real Canadian Superstore,OXO GADGETS OR TOOLS,6.0,6.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,OXO GADGETS OR TOOLS,Other,General
,Real Canadian Superstore,"BATISTE DRY SHAMPOO, HERO PATCH, NAIR OR THERABREATH PRODUCTS",19.99,19.99,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,"BATISTE DRY SHAMPOO, HERO PATCH, NAIR OR THERABREATH PRODUCTS",Household & Personal,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ HIGH BACK CHAIRS,24.0,24.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ HIGH BACK CHAIRS,Other,General
,Real Canadian Superstore,"PC® ORGANICS APPLE SAUCE, 6X100 ML",4.0,4.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,6.67,$/L,"PC® ORGANICS APPLE SAUCE, 6X100 ML",Produce,General
,Real Canadian Superstore,"KERRYGOLD CHEDDAR, DUBLINER, MONSIEUR GUSTAV GOUDA OR CAMEMBERT, 170-227 G",6.0,6.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,26.43,$/kg,"KERRYGOLD CHEDDAR, DUBLINER, MONSIEUR GUSTAV GOUDA OR CAMEMBERT, 170-227 G",Other,General
,Real Canadian Superstore,PC® SOFT COOLERS,16.0,16.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,PC® SOFT COOLERS,Other,General
,Real Canadian Superstore,"POCARI SWEAT REFRESHMENT BEVERAGE, 580 ML",2.0,2.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,3.45,$/L,"POCARI SWEAT REFRESHMENT BEVERAGE, 580 ML",Beverages,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ KIDS CHARACTER SLEEPING BAGS,24.0,24.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ KIDS CHARACTER SLEEPING BAGS,Other,General
,Real Canadian Superstore,"PC® CHOPPED SALAD KITS, 282-369 G",4.5,4.5,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,12.2,$/kg,"PC® CHOPPED SALAD KITS, 282-369 G",Produce,General
,Real Canadian Superstore,EVERYDAY ESSENTIALS™ COMFORTER SET,20.0,20.0,2026-07-02T03:00:00-04:00,2026-07-08T23:59:59-04:00,each,,,EVERYDAY ESSENTIALS™ COMFORTER SET,Other,General
